id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count
1316130298699055104,kpmg,2020-10-13,21:34:50,Do you know your kids online habits? Sit down with your kids and take the short 'How safe are your kids online' quiz to find out how #cybersafe they are.  https://t.co/fZsRh1kWDp  https://t.co/3FRlxVF4tX,267939430,+0000,[],['cybersafe'],1,9
1316115805508165639,kpmg,2020-10-13,20:37:14,COVID-19 has rapidly made people the number one priority in nearly every organization. #HR leaders are now at the forefront of reshaping the way work gets done.  https://t.co/IuFtDc5G19  https://t.co/SchUhb04JF,267939430,+0000,[],['hr'],3,21
1316061293628063744,kpmg,2020-10-13,17:00:38,"Despite causing global #supplychain disruption, the pandemic has given businesses a rare chance to reset. Find out how with #KPMG Powered Enterprise Supply Chain:  https://t.co/mLfrfSOB0c  https://t.co/40NLbTH8K9",267939430,+0000,[],"['supplychain', 'kpmg']",1,12
1316031115161817088,kpmg,2020-10-13,15:00:43,Do you have the same influence on your organization as your CIO peers? Find out in #CIOsurvey  https://t.co/nI6tZRnVS6  https://t.co/h0DJA7pk6s,267939430,+0000,[],['ciosurvey'],1,11
1315045794454605832,kpmg,2020-10-10,21:45:24,"This year it’s more important than ever that we have open conversations around our mental health. #WorldMentalHealthDay is a reminder to regularly check in with yourself and those around you, and seek support if you need it. #futureisinclusive  https://t.co/Yhjqj7zZKb",267939430,+0000,[],"['worldmentalhealthday', 'futureisinclusive']",1,24
1314626870974001152,kpmg,2020-10-09,18:00:45,A time span of one year between first announcing the transaction and listing the carve-out business on a stock exchange is an appropriate rule of thumb. Read more:  https://t.co/9l0gvntmMO  https://t.co/uyNj6tmhLV,267939430,+0000,[],[],1,13
1314611851544727561,kpmg,2020-10-09,17:01:04,Looking to improve your HR cost profile? #DigitalTransformation can improve your HR function with KPMG Powered Enterprise HR today.  https://t.co/l3HQzzjrUd  https://t.co/TdFeLMxXm5,267939430,+0000,[],['digitaltransformation'],3,12
1314575352631562240,kpmg,2020-10-09,14:36:02,"At mid-year, M&amp;A investments in the Americas recorded less than US$3 billion, yet VC fintech investments remains strong at US$9.3 billion. Read more in the latest #fintechpulse report:  https://t.co/RQMeo8rpb2  https://t.co/ejnfj9s05l",267939430,+0000,[],['fintechpulse'],2,12
1314308872631472129,kpmg,2020-10-08,20:57:08,How to integrate cyber into financial crime and fraud? Find out in our latest article:  https://t.co/bdnynpxrp4,267939430,+0000,[],[],1,12
1314308869569613824,kpmg,2020-10-08,20:57:07,Why integrating cyber into financial crime and fraud is needed. Learn more in our latest article:  https://t.co/dSAgfobKD1,267939430,+0000,[],[],0,7
1314278038050344962,kpmg,2020-10-08,18:54:37,"How cyber aware are you? What are the various ways you can be a cyber pro and protect your computer, network and children?  https://t.co/ircCQyMLZq",267939430,+0000,[],[],1,7
1314207180531200005,kpmg,2020-10-08,14:13:03,How has COVID-19 enhanced the perceived value of sustainable #realestate assets? KPMG's real estate leaders from around the world discuss the importance of #ESG:  https://t.co/PyFVgQ9tUo  https://t.co/4lQBUdg4Zw,267939430,+0000,[],"['realestate', 'esg']",1,11
1313928117057212420,kpmg,2020-10-07,19:44:09,The goal of maximizing shareholder value by establishing an independent entity with its own corporate rationale seems to work out well in many cases. Read more from our report:  https://t.co/9l0gvntmMO  https://t.co/z8IxEfiWby,267939430,+0000,[],[],1,7
1313922296076292103,kpmg,2020-10-07,19:21:01,What are the six macro themes that are critical for asset managers to thrive in the new reality?  Learn more:  https://t.co/f2mUda240R,267939430,+0000,[],[],1,12
1313583334312812545,kpmg,2020-10-06,20:54:06,How can fraud controls be exploited for cyber? Find out in our latest article:  https://t.co/iyfWJbkP1a,267939430,+0000,[],[],1,9
1313524593303445506,kpmg,2020-10-06,17:00:41,Meeting the demands of a virtual world requires #digitaltransformation. Find out how one global company successfully transformed with #KPMG Powered Enterprise.  https://t.co/jz08XeJ0gx  https://t.co/16YjDyaDfp,267939430,+0000,[],"['digitaltransformation', 'kpmg']",1,12
1313494399737835520,kpmg,2020-10-06,15:00:43,"COVID-19 changed everything, or did it? Learn what changed, what remains constant, and what you can control. #CIOsurvey  https://t.co/nI6tZRFxgG  https://t.co/be7Cn4w8w7",267939430,+0000,[],['ciosurvey'],1,13
1313464200132521987,kpmg,2020-10-06,13:00:42,"Watch where you click! Generic salutations, fake URLs, urgent action required, spelling errors are all ways in which you can be scammed. Check before you click. Learn more:  https://t.co/fZsRh1kWDp #cybersafe  https://t.co/CkfyF1NpoZ",267939430,+0000,[],['cybersafe'],0,12
1312133256515469312,kpmg,2020-10-02,20:52:01,Creating a reimaged incident management operating model. Learn more in our latest article:  https://t.co/m8eyfEXydE,267939430,+0000,[],[],2,6
1312059954753409026,kpmg,2020-10-02,16:00:44,How is the latest #GeopoliticalFaceOff of Today vs. Tomorrow shaping the #ESG agenda for business? Learn more:  https://t.co/dfFESUMIRa,267939430,+0000,[],"['geopoliticalfaceoff', 'esg']",0,10
1312029738303709184,kpmg,2020-10-02,14:00:40,"Investments in most #fintech segments have slowed in the first 6 months of 2020, yet #wealthtech and #cybersecurity investments remain strong - find out more in our latest #fintechpulse report:  https://t.co/io6UvBZ6pb",267939430,+0000,[],"['fintech', 'wealthtech', 'cybersecurity', 'fintechpulse']",0,8
1311772233841471489,kpmg,2020-10-01,20:57:26,"How cyber aware are you? What does the “ https://” at the beginning of a URL indicate, as opposed to “ http://” (without the “s”)?  https://t.co/ircCQyMLZq",267939430,+0000,[],[],1,5
1311672244905668609,kpmg,2020-10-01,14:20:07,"We're pleased to have been awarded the global Security Competency by @awscloud, reflecting the strong AWS technical knowledge of KPMG teams and a track record of delivering successful client engagements. Read more about our global alliance with AWS.  https://t.co/k02jJwtxQ3  https://t.co/PU0CjksfbE",267939430,+0000,"[{'screen_name': 'awscloud', 'name': 'amazon web services', 'id': '66780587'}]",[],0,26
1311669810900606978,kpmg,2020-10-01,14:10:27,"COVID-19 is a hard hit on physical retail #realestate, but a bright future remains as many retailers level up with data, innovation and enhanced customer experience. Learn more:  https://t.co/LPAKBQwuTn  https://t.co/mn0yfdwcE8",267939430,+0000,[],['realestate'],0,7
1311652296137363458,kpmg,2020-10-01,13:00:51,Talent has risen to be named as the most significant threat to businesses in the wake of the pandemic. Read more in the #CEOoutlook:  https://t.co/4g6wABSpT9  https://t.co/sH8ndOuyl4,267939430,+0000,[],['ceooutlook'],0,18
